VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,PU_Borough,PU_Zone,PU_service_zone,DO_Borough,DO_Zone,DO_service_zone,trip_id
2,2024-01-01 00:34:59.000000,2024-01-01 00:36:57.000000,2.0,0.68,1.0,N,237,236,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,102
2,2024-01-01 00:47:21.000000,2024-01-01 00:51:58.000000,2.0,1.13,1.0,N,238,166,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Morningside Heights,Boro Zone,103
2,2024-01-01 00:57:57.000000,2024-01-01 01:09:57.000000,2.0,2.17,1.0,N,151,42,1,14.2,1.0,0.5,3.34,0.0,1.0,20.04,0.0,0.0,Manhattan,Manhattan Valley,Yellow Zone,Manhattan,Central Harlem North,Boro Zone,104
2,2024-01-01 00:06:53.000000,2024-01-01 00:20:39.000000,1.0,2.41,1.0,N,68,13,2,15.6,1.0,0.5,0.0,0.0,1.0,20.6,2.5,0.0,Manhattan,East Chelsea,Yellow Zone,Manhattan,Battery Park City,Yellow Zone,105
2,2024-01-01 00:27:18.000000,2024-01-01 00:51:09.000000,1.0,3.47,1.0,N,13,246,2,24.7,1.0,0.5,0.0,0.0,1.0,29.7,2.5,0.0,Manhattan,Battery Park City,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,106
2,2024-01-01 00:36:55.000000,2024-01-01 00:44:56.000000,1.0,1.23,1.0,N,90,68,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,107
1,2024-01-01 00:12:51.000000,2024-01-01 00:19:00.000000,1.0,0.9,1.0,N,43,162,2,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,Midtown East,Yellow Zone,108
1,2024-01-01 00:22:21.000000,2024-01-01 00:27:28.000000,1.0,0.9,1.0,N,229,140,1,7.2,3.5,0.5,2.4,0.0,1.0,14.6,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,109
1,2024-01-01 00:34:23.000000,2024-01-01 00:46:04.000000,1.0,1.5,1.0,N,237,162,1,12.1,3.5,0.5,3.4,0.0,1.0,20.5,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Midtown East,Yellow Zone,110
1,2024-01-01 00:58:50.000000,2024-01-01 01:01:10.000000,1.0,0.0,1.0,N,162,162,1,4.4,3.5,0.5,2.0,0.0,1.0,11.4,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,Midtown East,Yellow Zone,111
1,2024-01-01 00:36:46.000000,2024-01-01 01:06:46.000000,1.0,6.2,1.0,N,66,146,1,32.4,1.0,0.5,4.5,0.0,1.0,39.4,0.0,0.0,Brooklyn,DUMBO/Vinegar Hill,Boro Zone,Queens,Long Island City/Queens Plaza,Boro Zone,112
2,2024-01-01 00:29:22.000000,2024-01-01 00:54:36.000000,1.0,7.28,1.0,N,24,79,1,34.5,1.0,0.5,11.85,0.0,1.0,51.35,2.5,0.0,Manhattan,Bloomingdale,Yellow Zone,Manhattan,East Village,Yellow Zone,113
2,2024-01-01 00:56:42.000000,2024-01-01 01:01:42.000000,1.0,0.78,1.0,N,79,114,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone,114
2,2024-01-01 00:13:19.000000,2024-01-01 00:19:47.000000,1.0,0.67,1.0,N,237,161,1,7.9,1.0,0.5,3.87,0.0,1.0,16.77,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Midtown Center,Yellow Zone,115
2,2024-01-01 00:34:33.000000,2024-01-01 00:38:44.000000,1.0,0.77,1.0,N,237,237,1,6.5,1.0,0.5,1.72,0.0,1.0,13.22,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,116
2,2024-01-01 00:45:10.000000,2024-01-01 01:13:34.000000,1.0,5.96,1.0,N,236,244,1,31.7,1.0,0.5,9.18,0.0,1.0,45.88,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Washington Heights South,Boro Zone,117
2,2024-01-01 00:12:51.000000,2024-01-01 00:48:05.000000,1.0,4.35,1.0,N,144,143,1,32.4,1.0,0.5,7.48,0.0,1.0,44.88,2.5,0.0,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,118
2,2024-01-01 00:49:42.000000,2024-01-01 00:51:33.000000,1.0,0.44,1.0,N,142,143,1,4.4,1.0,0.5,1.88,0.0,1.0,11.28,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,119
2,2024-01-01 00:53:36.000000,2024-01-01 01:19:34.000000,1.0,5.68,1.0,N,239,7,1,28.9,1.0,0.5,8.47,0.0,1.0,42.37,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Queens,Astoria,Boro Zone,120
1,2024-01-01 00:20:45.000000,2024-01-01 00:27:52.000000,1.0,1.0,1.0,N,263,236,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,121
1,2024-01-01 00:34:00.000000,2024-01-01 00:56:49.000000,2.0,2.9,1.0,N,43,264,1,21.2,3.5,0.5,3.93,0.0,1.0,30.13,2.5,0.0,Manhattan,Central Park,Yellow Zone,Unknown,,,122
2,2024-01-01 00:41:05.000000,2024-01-01 01:01:52.000000,1.0,3.58,1.0,N,79,141,1,20.5,1.0,0.5,3.3,0.0,1.0,28.8,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,123
1,2024-01-01 00:15:42.000000,2024-01-01 00:23:31.000000,2.0,1.3,1.0,N,143,238,1,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,124
2,2024-01-01 00:10:57.000000,2024-01-01 00:20:51.000000,1.0,2.77,1.0,N,142,166,1,13.5,1.0,0.5,5.55,0.0,1.0,24.05,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Morningside Heights,Boro Zone,125
2,2024-01-01 00:39:46.000000,2024-01-01 00:45:48.000000,2.0,1.17,1.0,N,239,236,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,126
2,2024-01-01 00:05:17.000000,2024-01-01 00:12:13.000000,1.0,1.12,1.0,N,79,107,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Gramercy,Yellow Zone,127
2,2024-01-01 00:17:19.000000,2024-01-01 00:30:41.000000,1.0,1.39,1.0,N,79,90,1,12.8,1.0,0.5,5.34,0.0,1.0,23.14,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Flatiron,Yellow Zone,128
2,2024-01-01 00:36:06.000000,2024-01-01 00:49:38.000000,1.0,1.31,1.0,N,90,246,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,129
2,2024-01-01 00:18:52.000000,2024-01-01 00:21:54.000000,1.0,0.75,1.0,N,238,239,1,5.8,1.0,0.5,1.08,0.0,1.0,11.88,2.5,0.0,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,130
2,2024-01-01 00:26:47.000000,2024-01-01 00:31:02.000000,1.0,1.02,1.0,N,239,151,1,7.2,1.0,0.5,2.0,0.0,1.0,14.2,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone,131
2,2024-01-01 00:32:54.000000,2024-01-01 00:42:07.000000,1.0,1.54,1.0,N,151,143,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,Manhattan,Manhattan Valley,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,132
2,2024-01-01 00:43:00.000000,2024-01-01 00:46:13.000000,1.0,0.62,1.0,N,143,239,1,5.8,1.0,0.5,2.0,0.0,1.0,12.8,2.5,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,133
2,2024-01-01 00:47:48.000000,2024-01-01 01:22:48.000000,1.0,4.14,1.0,N,239,249,1,31.7,1.0,0.5,7.34,0.0,1.0,44.04,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,West Village,Yellow Zone,134
2,2024-01-01 00:22:31.000000,2024-01-01 00:33:52.000000,1.0,2.35,1.0,N,229,113,1,13.5,1.0,0.5,4.62,0.0,1.0,23.12,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone,135
2,2024-01-01 00:49:19.000000,2024-01-01 00:53:34.000000,2.0,0.53,1.0,N,90,186,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone,136
2,2024-01-01 00:06:29.000000,2024-01-01 00:31:26.000000,2.0,16.4,2.0,N,132,170,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,Queens,JFK Airport,Airports,Manhattan,Murray Hill,Yellow Zone,137
2,2024-01-01 00:37:25.000000,2024-01-01 01:04:46.000000,1.0,3.05,1.0,N,170,143,1,24.7,1.0,0.5,5.94,0.0,1.0,35.64,2.5,0.0,Manhattan,Murray Hill,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,138
2,2024-01-01 00:12:22.000000,2024-01-01 00:20:13.000000,3.0,0.95,1.0,N,229,163,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Midtown North,Yellow Zone,139
2,2024-01-01 00:22:57.000000,2024-01-01 01:03:02.000000,2.0,4.72,1.0,N,163,144,1,35.2,1.0,0.5,0.0,0.0,1.0,40.2,2.5,0.0,Manhattan,Midtown North,Yellow Zone,Manhattan,Little Italy/NoLiTa,Yellow Zone,140
2,2024-01-01 00:30:09.000000,2024-01-01 00:58:27.000000,1.0,4.47,1.0,N,170,239,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0,Manhattan,Murray Hill,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,141
2,2024-01-01 00:24:33.000000,2024-01-01 00:38:04.000000,3.0,1.16,1.0,N,163,170,1,12.8,1.0,0.5,4.45,0.0,1.0,22.25,2.5,0.0,Manhattan,Midtown North,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,142
2,2024-01-01 00:48:29.000000,2024-01-01 00:57:53.000000,3.0,1.91,1.0,N,229,263,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,143
1,2024-01-01 00:21:23.000000,2024-01-01 00:40:56.000000,2.0,6.4,1.0,N,163,88,1,29.6,3.5,0.5,2.0,0.0,1.0,36.6,2.5,0.0,Manhattan,Midtown North,Yellow Zone,Manhattan,Financial District South,Yellow Zone,144
1,2024-01-01 00:45:20.000000,2024-01-01 01:16:40.000000,2.0,8.2,1.0,N,88,177,1,38.7,3.5,0.5,5.0,0.0,1.0,48.7,2.5,0.0,Manhattan,Financial District South,Yellow Zone,Brooklyn,Ocean Hill,Boro Zone,145
1,2024-01-01 00:58:52.000000,2024-01-01 01:23:11.000000,1.0,2.8,1.0,N,162,144,1,18.4,3.5,0.5,5.0,0.0,1.0,28.4,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,Little Italy/NoLiTa,Yellow Zone,146
2,2024-01-01 00:22:29.000000,2024-01-01 00:41:57.000000,1.0,3.71,1.0,N,249,97,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,Manhattan,West Village,Yellow Zone,Brooklyn,Fort Greene,Boro Zone,147
2,2024-01-01 00:57:39.000000,2024-01-01 01:15:11.000000,2.0,2.4,1.0,N,148,162,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,Manhattan,Lower East Side,Yellow Zone,Manhattan,Midtown East,Yellow Zone,148
2,2024-01-01 00:14:59.000000,2024-01-01 00:55:49.000000,3.0,3.86,1.0,N,246,209,1,33.1,1.0,0.5,7.62,0.0,1.0,45.72,2.5,0.0,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,Seaport,Yellow Zone,149
1,2024-01-01 00:09:01.000000,2024-01-01 00:17:28.000000,1.0,1.9,1.0,N,263,74,1,10.7,3.5,0.5,3.1,0.0,1.0,18.8,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,East Harlem North,Boro Zone,150
1,2024-01-01 00:32:29.000000,2024-01-01 00:35:53.000000,1.0,0.6,1.0,N,263,141,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,151
1,2024-01-01 00:58:53.000000,2024-01-01 01:08:36.000000,1.0,1.9,1.0,N,263,238,1,11.4,3.5,0.5,3.25,0.0,1.0,19.65,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,152
2,2024-01-01 00:28:08.000000,2024-01-01 00:36:55.000000,2.0,2.54,1.0,N,163,75,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,Manhattan,Midtown North,Yellow Zone,Manhattan,East Harlem South,Boro Zone,153
2,2024-01-01 00:40:25.000000,2024-01-01 00:44:07.000000,2.0,1.11,1.0,N,263,237,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,154
2,2024-01-01 00:47:15.000000,2024-01-01 00:56:41.000000,2.0,2.25,1.0,N,237,239,1,12.8,1.0,0.5,5.34,0.0,1.0,23.14,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,155
2,2024-01-01 00:12:53.000000,2024-01-01 00:17:17.000000,1.0,1.02,1.0,N,238,24,1,7.2,1.0,0.5,3.05,0.0,1.0,15.25,2.5,0.0,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Bloomingdale,Yellow Zone,156
2,2024-01-01 00:18:20.000000,2024-01-01 00:38:09.000000,1.0,2.94,1.0,N,24,75,2,15.6,1.0,0.5,0.0,0.0,1.0,18.1,0.0,0.0,Manhattan,Bloomingdale,Yellow Zone,Manhattan,East Harlem South,Boro Zone,157
2,2024-01-01 00:40:53.000000,2024-01-01 00:55:48.000000,1.0,2.56,1.0,N,166,244,2,14.2,1.0,0.5,0.0,0.0,1.0,16.7,0.0,0.0,Manhattan,Morningside Heights,Boro Zone,Manhattan,Washington Heights South,Boro Zone,158
2,2024-01-01 00:12:11.000000,2024-01-01 00:21:58.000000,1.0,0.86,1.0,N,88,87,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0,Manhattan,Financial District South,Yellow Zone,Manhattan,Financial District North,Yellow Zone,159
2,2024-01-01 00:33:15.000000,2024-01-01 01:12:21.000000,1.0,4.31,1.0,N,261,50,1,35.2,1.0,0.5,1.0,0.0,1.0,41.2,2.5,0.0,Manhattan,World Trade Center,Yellow Zone,Manhattan,Clinton West,Yellow Zone,160
2,2024-01-01 00:34:30.000000,2024-01-01 00:51:49.000000,1.0,3.06,1.0,N,141,238,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,161
2,2024-01-01 00:58:24.000000,2024-01-01 01:13:28.000000,1.0,2.18,1.0,N,239,262,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,162
1,2024-01-01 00:24:05.000000,2024-01-01 00:30:10.000000,1.0,1.6,1.0,N,236,43,1,8.6,3.5,0.5,2.7,0.0,1.0,16.3,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Central Park,Yellow Zone,163
2,2024-01-01 00:09:19.000000,2024-01-01 00:21:19.000000,1.0,1.23,1.0,N,140,162,1,11.4,1.0,0.5,4.1,0.0,1.0,20.5,2.5,0.0,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,Midtown East,Yellow Zone,164
2,2024-01-01 00:36:56.000000,2024-01-01 00:56:45.000000,4.0,2.44,1.0,N,234,237,1,18.4,1.0,0.5,4.0,0.0,1.0,27.4,2.5,0.0,Manhattan,Union Sq,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,165
1,2024-01-01 00:11:36.000000,2024-01-01 00:29:01.000000,3.0,2.2,1.0,N,142,162,1,17.7,3.5,0.5,6.8,0.0,1.0,29.5,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Midtown East,Yellow Zone,166
1,2024-01-01 00:36:08.000000,2024-01-01 00:56:48.000000,1.0,1.6,1.0,N,237,164,1,18.4,3.5,0.5,4.65,0.0,1.0,28.05,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Midtown South,Yellow Zone,167
2,2024-01-01 00:10:14.000000,2024-01-01 00:13:59.000000,2.0,1.07,1.0,N,263,237,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,168
2,2024-01-01 00:35:05.000000,2024-01-01 00:53:19.000000,2.0,1.36,1.0,N,162,43,2,15.6,1.0,0.5,0.0,0.0,1.0,20.6,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,Central Park,Yellow Zone,169
2,2024-01-01 00:54:57.000000,2024-01-01 01:06:24.000000,3.0,2.22,1.0,N,43,151,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone,170
2,2024-01-01 00:42:29.000000,2024-01-01 01:10:54.000000,2.0,4.63,1.0,N,137,75,2,28.2,1.0,0.5,0.0,0.0,1.0,33.2,2.5,0.0,Manhattan,Kips Bay,Yellow Zone,Manhattan,East Harlem South,Boro Zone,171
2,2024-01-01 00:12:59.000000,2024-01-01 00:25:10.000000,2.0,2.21,1.0,N,151,236,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0,Manhattan,Manhattan Valley,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,172
2,2024-01-01 00:30:23.000000,2024-01-01 00:32:35.000000,1.0,0.55,1.0,N,236,75,1,5.1,1.0,0.5,1.52,0.0,1.0,11.62,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,East Harlem South,Boro Zone,173
2,2024-01-01 00:33:43.000000,2024-01-01 00:40:31.000000,2.0,1.14,1.0,N,75,263,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,Manhattan,East Harlem South,Boro Zone,Manhattan,Yorkville West,Yellow Zone,174
2,2024-01-01 00:41:36.000000,2024-01-01 01:01:46.000000,1.0,5.79,1.0,N,263,148,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,175
1,2024-01-01 00:12:55.000000,2024-01-01 00:31:40.000000,3.0,6.8,1.0,N,237,88,1,30.3,3.5,0.5,10.0,0.0,1.0,45.3,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Financial District South,Yellow Zone,176
2,2024-01-01 00:16:21.000000,2024-01-01 00:46:36.000000,1.0,23.0,4.0,N,70,265,2,125.5,6.0,0.5,0.0,0.0,1.0,134.75,0.0,1.75,Queens,East Elmhurst,Boro Zone,,Outside of NYC,,177
2,2024-01-01 00:28:57.000000,2024-01-01 01:07:14.000000,1.0,11.1,1.0,N,164,227,2,49.2,1.0,0.5,0.0,0.0,1.0,54.2,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Brooklyn,Sunset Park East,Boro Zone,178
2,2024-01-01 00:07:36.000000,2024-01-01 00:28:23.000000,1.0,2.52,1.0,N,236,137,1,19.1,1.0,0.5,6.03,0.0,1.0,30.13,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Kips Bay,Yellow Zone,179
2,2024-01-01 00:36:03.000000,2024-01-01 00:59:30.000000,1.0,5.25,1.0,N,79,188,1,28.2,1.0,0.5,6.64,0.0,1.0,39.84,2.5,0.0,Manhattan,East Village,Yellow Zone,Brooklyn,Prospect-Lefferts Gardens,Boro Zone,180
1,2024-01-01 00:37:29.000000,2024-01-01 00:41:10.000000,2.0,0.8,1.0,N,237,263,1,6.5,3.5,0.5,2.85,0.0,1.0,14.35,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,181
1,2024-01-01 00:52:13.000000,2024-01-01 00:56:32.000000,1.0,1.2,1.0,N,43,236,1,7.9,3.5,0.5,1.0,0.0,1.0,13.9,2.5,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,182
2,2024-01-01 00:24:02.000000,2024-01-01 00:43:11.000000,1.0,3.88,1.0,N,234,146,1,21.2,1.0,0.5,6.55,0.0,1.0,32.75,2.5,0.0,Manhattan,Union Sq,Yellow Zone,Queens,Long Island City/Queens Plaza,Boro Zone,183
2,2024-01-01 00:53:48.000000,2024-01-01 00:56:43.000000,1.0,0.39,1.0,N,161,229,1,5.1,1.0,0.5,1.0,0.0,1.0,11.1,2.5,0.0,Manhattan,Midtown Center,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,184
2,2024-01-01 00:03:21.000000,2024-01-01 00:27:51.000000,1.0,2.96,1.0,N,68,143,1,23.3,1.0,0.5,7.08,0.0,1.0,35.38,2.5,0.0,Manhattan,East Chelsea,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,185
2,2024-01-01 00:30:11.000000,2024-01-01 00:43:40.000000,1.0,1.68,1.0,N,142,141,1,13.5,1.0,0.5,2.0,0.0,1.0,20.5,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,186
2,2024-01-01 00:49:49.000000,2024-01-01 00:59:53.000000,1.0,2.45,1.0,N,262,74,1,13.5,1.0,0.5,2.78,0.0,1.0,21.28,2.5,0.0,Manhattan,Yorkville East,Yellow Zone,Manhattan,East Harlem North,Boro Zone,187
2,2024-01-01 00:43:03.000000,2024-01-01 01:07:45.000000,1.0,3.84,1.0,N,68,140,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,Manhattan,East Chelsea,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,188
1,2024-01-01 00:41:14.000000,2024-01-01 00:51:02.000000,2.0,1.0,1.0,N,229,137,1,8.6,3.5,0.5,2.0,0.0,1.0,15.6,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Kips Bay,Yellow Zone,189
1,2024-01-01 00:43:51.000000,2024-01-01 01:14:44.000000,1.0,1.5,1.0,N,161,107,1,25.4,3.5,0.5,6.05,0.0,1.0,36.45,2.5,0.0,Manhattan,Midtown Center,Yellow Zone,Manhattan,Gramercy,Yellow Zone,190
1,2024-01-01 00:24:50.000000,2024-01-01 00:32:04.000000,1.0,0.9,1.0,N,43,262,1,7.2,3.5,0.5,2.45,0.0,1.0,14.65,2.5,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,191
1,2024-01-01 00:33:09.000000,2024-01-01 00:42:03.000000,1.0,3.3,1.0,N,262,224,1,14.9,3.5,0.5,4.0,0.0,1.0,23.9,2.5,0.0,Manhattan,Yorkville East,Yellow Zone,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone,192
1,2024-01-01 00:45:07.000000,2024-01-01 01:06:19.000000,1.0,2.5,1.0,N,107,246,2,17.0,3.5,0.5,0.0,0.0,1.0,22.0,2.5,0.0,Manhattan,Gramercy,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,193
2,2024-01-01 00:39:01.000000,2024-01-01 00:52:32.000000,1.0,1.3,1.0,N,158,79,1,12.8,1.0,0.5,2.0,0.0,1.0,19.8,2.5,0.0,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,East Village,Yellow Zone,194
2,2024-01-01 00:55:18.000000,2024-01-01 01:13:49.000000,1.0,2.27,1.0,N,79,229,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,195
2,2024-01-01 00:50:05.000000,2024-01-01 01:25:11.000000,1.0,4.41,1.0,N,239,249,1,31.7,1.0,0.5,7.34,0.0,1.0,44.04,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,West Village,Yellow Zone,196
1,2024-01-01 00:21:01.000000,2024-01-01 00:39:49.000000,2.0,4.1,1.0,N,263,116,2,21.2,3.5,0.5,0.0,0.0,1.0,26.2,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Hamilton Heights,Boro Zone,197
1,2024-01-01 00:15:16.000000,2024-01-01 00:26:58.000000,2.0,0.0,1.0,N,79,264,1,10.7,3.5,0.5,3.1,0.0,1.0,18.8,2.5,0.0,Manhattan,East Village,Yellow Zone,Unknown,,,198
1,2024-01-01 00:39:34.000000,2024-01-01 01:04:02.000000,1.0,0.0,1.0,N,161,264,1,19.8,3.5,0.5,2.0,0.0,1.0,26.8,2.5,0.0,Manhattan,Midtown Center,Yellow Zone,Unknown,,,199
1,2024-01-01 00:43:28.000000,2024-01-01 00:56:45.000000,1.0,1.6,1.0,N,161,263,1,13.5,3.5,0.5,2.0,0.0,1.0,20.5,2.5,0.0,Manhattan,Midtown Center,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,200
1,2024-01-01 00:08:41.000000,2024-01-01 00:15:58.000000,1.0,1.0,1.0,N,148,107,1,7.9,3.5,0.5,3.85,0.0,1.0,16.75,2.5,0.0,Manhattan,Lower East Side,Yellow Zone,Manhattan,Gramercy,Yellow Zone,201
1,2024-01-01 00:33:18.000000,2024-01-01 00:38:39.000000,3.0,0.6,1.0,N,148,114,1,6.5,3.5,0.5,3.4,0.0,1.0,14.9,2.5,0.0,Manhattan,Lower East Side,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone,202
1,2024-01-01 00:41:15.000000,2024-01-01 00:45:01.000000,3.0,0.8,1.0,N,114,234,2,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Union Sq,Yellow Zone,203
